* Measurement data measured by REW V5.19
* Source: default [default], no input selected, 1, volume: no control
* Format: 256k Log Swept Sine, 1 sweep at -12.0 dBFS  With no timing reference
* Dated: Nov 16, 2020 2:06:06 AM
* REW Settings:
*  C-weighting compensation: Off
*  Target level: 75.0 dB
* Note: 
* Measurement: KZ EDX (R)
* Smoothing: None
* Frequency Step: 0.36621094 Hz
* Start Frequency: 20.141602 Hz
*
* Freq(Hz) SPL(dB) Phase(degrees)
324.463 95.512 159.588
324.829 95.507 159.598
325.195 95.502 159.609
325.562 95.496 159.624
325.928 95.491 159.641
326.294 95.487 159.655
326.660 95.482 159.665
327.026 95.477 159.673
327.393 95.471 159.680
327.759 95.465 159.688
328.125 95.458 159.696
328.491 95.450 159.704
328.857 95.442 159.715
329.224 95.433 159.735
329.590 95.424 159.763
329.956 95.416 159.798
330.322 95.411 159.830
330.688 95.406 159.855
331.055 95.401 159.870
331.421 95.395 159.881
331.787 95.388 159.895
332.153 95.381 159.916
332.520 95.375 159.943
332.886 95.370 159.968
333.252 95.366 159.987
333.618 95.361 159.998
333.984 95.356 160.008
334.351 95.350 160.023
334.717 95.344 160.046
335.083 95.339 160.072
335.449 95.335 160.094
335.815 95.331 160.108
336.182 95.326 160.117
336.548 95.319 160.127
336.914 95.312 160.147
337.280 95.306 160.174
337.646 95.300 160.202
338.013 95.296 160.224
338.379 95.291 160.236
338.745 95.284 160.244
339.111 95.276 160.257
339.478 95.268 160.282
339.844 95.260 160.317
340.210 95.255 160.355
340.576 95.252 160.384
340.942 95.249 160.398
341.309 95.244 160.399
341.675 95.238 160.397
342.041 95.230 160.403
342.407 95.222 160.425
342.773 95.215 160.457
343.140 95.211 160.489
343.506 95.209 160.508
343.872 95.206 160.510
344.238 95.201 160.502
344.604 95.194 160.499
344.971 95.185 160.511
345.337 95.177 160.541
345.703 95.172 160.579
346.069 95.168 160.613
346.436 95.165 160.635
346.802 95.162 160.648
347.168 95.157 160.659
347.534 95.151 160.674
347.900 95.145 160.696
348.267 95.140 160.721
348.633 95.135 160.746
348.999 95.130 160.767
349.365 95.125 160.788
349.731 95.120 160.807
350.098 95.115 160.826
350.464 95.110 160.841
350.830 95.105 160.854
351.196 95.098 160.867
351.562 95.092 160.885
351.929 95.085 160.907
352.295 95.079 160.932
352.661 95.074 160.955
353.027 95.068 160.974
353.394 95.063 160.990
353.760 95.056 161.009
354.126 95.051 161.033
354.492 95.046 161.060
354.858 95.042 161.082
355.225 95.038 161.095
355.591 95.033 161.100
355.957 95.027 161.104
356.323 95.019 161.116
356.689 95.010 161.143
357.056 95.004 161.181
357.422 94.999 161.221
357.788 94.996 161.254
358.154 94.993 161.274
358.521 94.989 161.288
358.887 94.984 161.303
359.253 94.979 161.324
359.619 94.974 161.348
359.985 94.971 161.368
360.352 94.967 161.377
360.718 94.962 161.376
361.084 94.954 161.379
361.450 94.945 161.397
361.816 94.936 161.435
362.183 94.930 161.485
362.549 94.926 161.531
362.915 94.924 161.563
363.281 94.922 161.578
363.647 94.918 161.588
364.014 94.913 161.602
364.380 94.908 161.622
364.746 94.904 161.639
365.112 94.900 161.644
365.479 94.893 161.641
365.845 94.883 161.648
366.211 94.871 161.684
366.577 94.861 161.753
366.943 94.857 161.836
367.310 94.859 161.901
367.676 94.864 161.925
368.042 94.866 161.908
368.408 94.862 161.874
368.774 94.852 161.857
369.141 94.841 161.873
369.507 94.832 161.914
369.873 94.827 161.958
370.239 94.825 161.985
370.605 94.821 161.994
370.972 94.814 162.002
371.338 94.806 162.024
371.704 94.799 162.065
372.070 94.795 162.109
372.437 94.794 162.138
372.803 94.793 162.145
373.169 94.789 162.138
373.535 94.782 162.137
373.901 94.775 162.155
374.268 94.769 162.190
374.634 94.766 162.224
375.000 94.765 162.241
375.366 94.764 162.235
375.732 94.759 162.217
376.099 94.751 162.207
376.465 94.741 162.220
376.831 94.732 162.255
377.197 94.725 162.302
377.563 94.721 162.347
377.930 94.719 162.382
378.296 94.715 162.407
378.662 94.711 162.431
379.028 94.707 162.461
379.395 94.703 162.497
379.761 94.700 162.531
380.127 94.699 162.554
380.493 94.697 162.563
380.859 94.694 162.560
381.226 94.687 162.557
381.592 94.679 162.565
381.958 94.669 162.592
382.324 94.661 162.639
382.690 94.657 162.695
383.057 94.655 162.746
383.423 94.655 162.780
383.789 94.655 162.794
384.155 94.653 162.793
384.521 94.649 162.789
384.888 94.642 162.795
385.254 94.636 162.815
385.620 94.630 162.846
385.986 94.626 162.878
386.353 94.623 162.905
386.719 94.620 162.925
387.085 94.617 162.942
387.451 94.612 162.960
387.817 94.608 162.982
388.184 94.604 163.008
388.550 94.600 163.032
388.916 94.596 163.053
389.282 94.592 163.072
389.648 94.586 163.093
390.015 94.581 163.121
390.381 94.575 163.154
390.747 94.571 163.190
391.113 94.567 163.223
391.479 94.565 163.250
391.846 94.562 163.269
392.212 94.559 163.281
392.578 94.555 163.287
392.944 94.550 163.293
393.311 94.544 163.303
393.677 94.537 163.322
394.043 94.532 163.348
394.409 94.528 163.376
394.775 94.525 163.396
395.142 94.523 163.404
395.508 94.519 163.403
395.874 94.512 163.406
396.240 94.504 163.425
396.606 94.497 163.467
396.973 94.492 163.524
397.339 94.492 163.580
397.705 94.494 163.618
398.071 94.496 163.633
398.438 94.496 163.633
398.804 94.493 163.633
399.170 94.488 163.646
399.536 94.483 163.672
399.902 94.480 163.704
400.269 94.477 163.733
400.635 94.474 163.755
401.001 94.470 163.776
401.367 94.465 163.800
401.733 94.460 163.832
402.100 94.455 163.869
402.466 94.452 163.904
402.832 94.448 163.936
403.198 94.445 163.963
403.564 94.441 163.989
403.931 94.437 164.016
404.297 94.433 164.041
404.663 94.428 164.064
405.029 94.424 164.085
405.396 94.418 164.110
405.762 94.413 164.141
406.128 94.408 164.178
406.494 94.405 164.216
406.860 94.403 164.245
407.227 94.402 164.261
