* Measurement data measured by REW V5.19
* Source: default [default], no input selected, L, volume: no control
* Format: 256k Log Swept Sine, 1 sweep at -13.0 dBFS  With no timing reference
* Dated: Sep 24, 2020 1:59:06 AM
* REW Settings:
*  C-weighting compensation: Off
*  Target level: 75.0 dB
* Note: 
* Measurement: TRN V90  (R)
* Smoothing: None
* Frequency Step: 0.36621094 Hz
* Start Frequency: 20.141602 Hz
*
* Freq(Hz) SPL(dB) Phase(degrees)
328.125 95.507 158.093
328.491 95.498 158.120
328.857 95.490 158.156
329.224 95.484 158.194
329.590 95.480 158.222
329.956 95.475 158.237
330.322 95.469 158.244
330.688 95.461 158.254
331.055 95.452 158.276
331.421 95.443 158.312
331.787 95.435 158.358
332.153 95.430 158.406
332.520 95.426 158.449
332.886 95.423 158.485
333.252 95.420 158.510
333.618 95.416 158.529
333.984 95.410 158.545
334.351 95.403 158.565
334.717 95.396 158.595
335.083 95.388 158.634
335.449 95.382 158.675
335.815 95.377 158.712
336.182 95.373 158.740
336.548 95.367 158.763
336.914 95.360 158.787
337.280 95.353 158.816
337.646 95.346 158.848
338.013 95.340 158.880
338.379 95.334 158.906
338.745 95.328 158.929
339.111 95.321 158.953
339.478 95.314 158.982
339.844 95.308 159.014
340.210 95.302 159.046
340.576 95.297 159.074
340.942 95.292 159.099
341.309 95.286 159.124
341.675 95.280 159.154
342.041 95.275 159.184
342.407 95.271 159.210
342.773 95.266 159.228
343.140 95.260 159.243
343.506 95.252 159.263
343.872 95.244 159.296
344.238 95.237 159.340
344.604 95.232 159.386
344.971 95.229 159.423
345.337 95.225 159.447
345.703 95.220 159.464
346.069 95.213 159.483
346.436 95.206 159.512
346.802 95.199 159.549
347.168 95.194 159.586
347.534 95.189 159.618
347.900 95.184 159.642
348.267 95.179 159.664
348.633 95.172 159.689
348.999 95.166 159.721
349.365 95.160 159.757
349.731 95.155 159.793
350.098 95.151 159.824
350.464 95.146 159.853
350.830 95.141 159.882
351.196 95.136 159.914
351.562 95.131 159.948
351.929 95.127 159.979
352.295 95.123 160.006
352.661 95.118 160.029
353.027 95.113 160.050
353.394 95.106 160.076
353.760 95.099 160.107
354.126 95.093 160.144
354.492 95.087 160.183
354.858 95.081 160.221
355.225 95.076 160.258
355.591 95.071 160.294
355.957 95.066 160.329
356.323 95.061 160.362
356.689 95.056 160.392
357.056 95.051 160.418
357.422 95.046 160.442
357.788 95.040 160.468
358.154 95.034 160.496
358.521 95.029 160.525
358.887 95.024 160.553
359.253 95.019 160.577
359.619 95.014 160.598
359.985 95.009 160.618
360.352 95.002 160.641
360.718 94.996 160.670
361.084 94.990 160.703
361.450 94.984 160.740
361.816 94.979 160.779
362.183 94.975 160.815
362.549 94.972 160.849
362.915 94.968 160.878
363.281 94.964 160.904
363.647 94.959 160.929
364.014 94.953 160.958
364.380 94.948 160.991
364.746 94.943 161.027
365.112 94.938 161.061
365.479 94.934 161.091
365.845 94.929 161.118
366.211 94.924 161.145
366.577 94.918 161.176
366.943 94.912 161.211
367.310 94.907 161.246
367.676 94.902 161.278
368.042 94.898 161.305
368.408 94.892 161.327
368.774 94.886 161.350
369.141 94.879 161.379
