* Measurement data measured by REW V5.19
* Source: default [default], no input selected, 1, volume: no control
* Format: 256k Log Swept Sine, 1 sweep at -12.0 dBFS  With no timing reference
* Dated: Nov 16, 2020 2:29:38 AM
* REW Settings:
*  C-weighting compensation: Off
*  Target level: 75.0 dB
* Note: 
* Measurement: KZ ATR (R)
* Smoothing: None
* Frequency Step: 0.36621094 Hz
* Start Frequency: 20.141602 Hz
*
* Freq(Hz) SPL(dB) Phase(degrees)
257.812 97.333 143.196
258.179 97.323 143.190
258.545 97.312 143.183
258.911 97.299 143.185
259.277 97.287 143.199
259.644 97.276 143.225
260.010 97.267 143.256
260.376 97.261 143.279
260.742 97.255 143.290
261.108 97.249 143.289
261.475 97.241 143.283
261.841 97.232 143.278
262.207 97.222 143.277
262.573 97.211 143.285
262.939 97.200 143.299
263.306 97.190 143.321
263.672 97.180 143.347
264.038 97.172 143.376
264.404 97.166 143.402
264.771 97.161 143.421
265.137 97.157 143.425
265.503 97.153 143.410
265.869 97.146 143.379
266.235 97.136 143.343
266.602 97.121 143.324
266.968 97.105 143.341
267.334 97.091 143.395
267.700 97.084 143.463
268.066 97.084 143.510
268.433 97.086 143.512
268.799 97.084 143.471
269.165 97.075 143.417
269.531 97.059 143.392
269.897 97.042 143.416
270.264 97.029 143.477
270.630 97.021 143.543
270.996 97.018 143.588
271.362 97.014 143.607
271.729 97.008 143.616
272.095 97.001 143.629
272.461 96.994 143.642
272.827 96.988 143.639
273.193 96.979 143.613
273.560 96.963 143.586
273.926 96.941 143.597
274.292 96.920 143.677
274.658 96.908 143.812
275.024 96.909 143.943
275.391 96.921 144.001
275.757 96.933 143.955
276.123 96.934 143.834
276.489 96.920 143.711
276.855 96.896 143.653
277.222 96.872 143.683
277.588 96.857 143.767
277.954 96.853 143.846
278.320 96.856 143.873
278.687 96.857 143.842
279.053 96.851 143.783
279.419 96.839 143.736
279.785 96.823 143.727
280.151 96.808 143.759
280.518 96.798 143.815
280.884 96.793 143.872
281.250 96.792 143.907
281.616 96.792 143.912
281.982 96.789 143.889
282.349 96.782 143.855
282.715 96.769 143.835
283.081 96.755 143.844
283.447 96.742 143.884
283.813 96.734 143.936
284.180 96.729 143.977
284.546 96.725 143.995
284.912 96.719 143.993
285.278 96.711 143.989
285.645 96.700 143.993
286.011 96.691 144.007
286.377 96.682 144.021
286.743 96.673 144.029
287.109 96.663 144.033
287.476 96.652 144.046
287.842 96.640 144.073
288.208 96.632 144.112
288.574 96.626 144.145
288.940 96.621 144.162
289.307 96.616 144.160
289.673 96.609 144.152
290.039 96.599 144.152
290.405 96.589 144.167
290.771 96.580 144.191
291.138 96.574 144.214
291.504 96.567 144.227
291.870 96.561 144.232
292.236 96.553 144.236
292.603 96.544 144.246
292.969 96.535 144.262
293.335 96.527 144.281
293.701 96.519 144.299
294.067 96.512 144.311
294.434 96.503 144.321
294.800 96.494 144.332
295.166 96.484 144.351
295.532 96.475 144.379
295.898 96.467 144.412
296.265 96.461 144.441
296.631 96.457 144.455
296.997 96.451 144.453
297.363 96.443 144.441
297.729 96.432 144.436
298.096 96.420 144.451
298.462 96.409 144.488
298.828 96.402 144.529
299.194 96.397 144.556
299.561 96.392 144.559
299.927 96.385 144.551
300.293 96.374 144.552
300.659 96.362 144.580
301.025 96.354 144.628
301.392 96.350 144.672
301.758 96.349 144.686
302.124 96.346 144.665
302.490 96.337 144.631
302.856 96.323 144.617
303.223 96.308 144.642
303.589 96.296 144.699
303.955 96.290 144.758
304.321 96.287 144.790
304.688 96.284 144.792
305.054 96.277 144.779
305.420 96.266 144.779
305.786 96.254 144.804
306.152 96.245 144.846
306.519 96.240 144.883
306.885 96.236 144.902
307.251 96.230 144.904
307.617 96.222 144.903
307.983 96.213 144.913
308.350 96.203 144.934
308.716 96.196 144.961
309.082 96.189 144.984
309.448 96.182 145.000
309.814 96.175 145.014
310.181 96.167 145.029
310.547 96.159 145.044
310.913 96.151 145.058
311.279 96.142 145.071
311.646 96.132 145.088
312.012 96.121 145.115
312.378 96.111 145.154
312.744 96.103 145.199
313.110 96.096 145.238
313.477 96.091 145.264
313.843 96.084 145.277
314.209 96.076 145.289
314.575 96.066 145.308
314.941 96.057 145.339
315.308 96.050 145.375
315.674 96.046 145.402
316.040 96.042 145.406
316.406 96.038 145.385
316.772 96.028 145.348
317.139 96.014 145.319
317.505 95.997 145.321
317.871 95.979 145.364
318.237 95.967 145.437
318.604 95.961 145.512
318.970 95.961 145.559
319.336 95.960 145.567
319.702 95.956 145.550
320.068 95.947 145.537
320.435 95.936 145.550
320.801 95.926 145.588
321.167 95.921 145.626
321.533 95.918 145.642
321.899 95.912 145.630
322.266 95.901 145.615
322.632 95.886 145.625
322.998 95.870 145.679
323.364 95.859 145.762
323.730 95.854 145.842
324.097 95.852 145.893
324.463 95.849 145.913
324.829 95.842 145.926
325.195 95.832 145.956
325.562 95.823 146.008
325.928 95.820 146.062
326.294 95.820 146.087
326.660 95.819 146.069
327.026 95.813 146.022
327.393 95.799 145.979
327.759 95.780 145.972
328.125 95.762 146.012
328.491 95.749 146.082
328.857 95.742 146.153
329.224 95.738 146.200
329.590 95.735 146.217
329.956 95.728 146.218
330.322 95.718 146.227
330.688 95.707 146.262
331.055 95.698 146.321
331.421 95.693 146.388
331.787 95.693 146.437
332.153 95.694 146.449
332.520 95.691 146.425
332.886 95.681 146.392
333.252 95.664 146.385
333.618 95.644 146.433
333.984 95.627 146.535
334.351 95.619 146.660
334.717 95.619 146.764
335.083 95.622 146.820
335.449 95.622 146.830
335.815 95.616 146.825
336.182 95.604 146.839
336.548 95.592 146.885
336.914 95.583 146.954
337.280 95.578 147.018
337.646 95.576 147.059
338.013 95.573 147.075
338.379 95.567 147.081
338.745 95.558 147.092
339.111 95.549 147.116
339.478 95.540 147.148
339.844 95.533 147.182
340.210 95.526 147.217
340.576 95.520 147.253
340.942 95.514 147.290
341.309 95.510 147.325
341.675 95.507 147.355
342.041 95.503 147.376
342.407 95.499 147.393
342.773 95.494 147.410
343.140 95.488 147.427
343.506 95.482 147.446
343.872 95.474 147.467
344.238 95.465 147.498
344.604 95.455 147.547
344.971 95.448 147.615
345.337 95.443 147.689
345.703 95.442 147.749
346.069 95.441 147.785
346.436 95.437 147.807
346.802 95.430 147.837
347.168 95.421 147.898
347.534 95.416 147.986
347.900 95.419 148.073
348.267 95.426 148.120
348.633 95.434 148.109
348.999 95.435 148.054
349.365 95.427 147.995
349.731 95.411 147.973
350.098 95.394 148.006
350.464 95.382 148.079
350.830 95.375 148.161
351.196 95.371 148.229
351.562 95.368 148.280
351.929 95.364 148.326
352.295 95.359 148.379
