* Measurement data measured by REW V5.19
* Source: default [default], no input selected, L, volume: no control
* Format: 256k Log Swept Sine, 1 sweep at -12.0 dBFS  With no timing reference
* Dated: Sep 24, 2020 4:01:00 AM
* REW Settings:
*  C-weighting compensation: Off
*  Target level: 75.0 dB
* Note: 
* Measurement: ER2SE (L)
* Smoothing: None
* Frequency Step: 0.36621094 Hz
* Start Frequency: 20.141602 Hz
*
* Freq(Hz) SPL(dB) Phase(degrees)
344.238 94.209 -168.686
344.604 94.199 -168.716
344.971 94.189 -168.698
345.337 94.184 -168.648
345.703 94.184 -168.597
346.069 94.187 -168.572
346.436 94.191 -168.577
346.802 94.190 -168.596
347.168 94.187 -168.610
347.534 94.183 -168.605
347.900 94.180 -168.587
348.267 94.179 -168.566
348.633 94.180 -168.552
348.999 94.181 -168.549
349.365 94.182 -168.554
349.731 94.181 -168.565
350.098 94.179 -168.572
350.464 94.176 -168.568
350.830 94.172 -168.544
351.196 94.171 -168.501
351.562 94.175 -168.455
351.929 94.182 -168.428
352.295 94.191 -168.436
352.661 94.196 -168.474
353.027 94.195 -168.517
353.394 94.189 -168.532
353.760 94.183 -168.507
354.126 94.181 -168.454
354.492 94.185 -168.408
354.858 94.192 -168.395
355.225 94.197 -168.417
355.591 94.196 -168.449
355.957 94.191 -168.462
356.323 94.186 -168.442
356.689 94.184 -168.405
357.056 94.186 -168.377
357.422 94.189 -168.378
357.788 94.189 -168.400
358.154 94.185 -168.419
358.521 94.178 -168.413
358.887 94.174 -168.384
359.253 94.173 -168.349
359.619 94.174 -168.331
359.985 94.175 -168.336
360.352 94.173 -168.347
360.718 94.167 -168.344
361.084 94.163 -168.316
361.450 94.162 -168.277
361.816 94.165 -168.252
362.183 94.169 -168.256
362.549 94.169 -168.280
362.915 94.166 -168.300
363.281 94.160 -168.296
363.647 94.157 -168.268
364.014 94.158 -168.238
364.380 94.162 -168.230
364.746 94.166 -168.252
365.112 94.166 -168.294
365.479 94.162 -168.331
365.845 94.157 -168.349
366.211 94.151 -168.345
366.577 94.148 -168.330
366.943 94.147 -168.313
367.310 94.147 -168.297
367.676 94.149 -168.286
368.042 94.152 -168.282
368.408 94.156 -168.293
368.774 94.159 -168.319
369.141 94.158 -168.351
369.507 94.154 -168.369
369.873 94.148 -168.357
370.239 94.144 -168.312
370.605 94.145 -168.251
370.972 94.151 -168.199
371.338 94.159 -168.171
371.704 94.166 -168.166
372.070 94.170 -168.172
372.437 94.173 -168.178
372.803 94.175 -168.182
373.169 94.176 -168.189
373.535 94.175 -168.199
373.901 94.172 -168.204
374.268 94.167 -168.191
374.634 94.164 -168.162
375.000 94.165 -168.133
375.366 94.167 -168.125
375.732 94.169 -168.149
376.099 94.165 -168.192
376.465 94.155 -168.218
376.831 94.142 -168.199
377.197 94.133 -168.135
377.563 94.132 -168.059
377.930 94.139 -168.014
378.296 94.146 -168.024
378.662 94.148 -168.074
379.028 94.142 -168.120
379.395 94.132 -168.122
379.761 94.125 -168.073
380.127 94.125 -168.004
380.493 94.134 -167.961
380.859 94.144 -167.972
381.226 94.149 -168.026
381.592 94.148 -168.085
