* Measurement data measured by REW V5.19
* Source: default [default], no input selected, L, volume: no control
* Format: 256k Log Swept Sine, 1 sweep at -12.0 dBFS  With no timing reference
* Dated: Sep 30, 2020 2:01:19 AM
* REW Settings:
*  C-weighting compensation: Off
*  Target level: 75.0 dB
* Note: 
* Measurement: AKG N400 (R) M
* Smoothing: None
* Frequency Step: 0.36621094 Hz
* Start Frequency: 20.141602 Hz
*
* Freq(Hz) SPL(dB) Phase(degrees)
259.644 93.986 170.364
260.010 93.990 170.516
260.376 94.009 170.558
260.742 94.024 170.484
261.108 94.022 170.380
261.475 94.009 170.345
261.841 93.997 170.406
262.207 93.996 170.513
262.573 94.005 170.591
262.939 94.015 170.608
263.306 94.017 170.589
263.672 94.012 170.584
264.038 94.003 170.625
264.404 93.996 170.705
264.771 93.994 170.790
265.137 93.994 170.855
265.503 93.993 170.901
265.869 93.989 170.942
266.235 93.984 170.995
266.602 93.979 171.060
266.968 93.978 171.121
267.334 93.978 171.165
267.700 93.977 171.188
268.066 93.974 171.197
268.433 93.969 171.207
268.799 93.961 171.232
269.165 93.954 171.275
269.531 93.950 171.333
269.897 93.948 171.392
270.264 93.950 171.439
270.630 93.952 171.462
270.996 93.953 171.466
271.362 93.949 171.463
271.729 93.942 171.474
272.095 93.934 171.512
272.461 93.926 171.580
272.827 93.923 171.666
273.193 93.924 171.749
273.560 93.928 171.809
273.926 93.932 171.838
274.292 93.933 171.846
274.658 93.929 171.850
275.024 93.923 171.868
275.391 93.916 171.907
275.757 93.910 171.959
276.123 93.907 172.010
276.489 93.905 172.050
276.855 93.902 172.080
277.222 93.897 172.111
277.588 93.892 172.152
277.954 93.888 172.204
278.320 93.887 172.257
278.687 93.887 172.298
279.053 93.888 172.323
279.419 93.887 172.339
279.785 93.883 172.360
280.151 93.879 172.391
280.518 93.876 172.434
280.884 93.874 172.480
281.250 93.873 172.524
281.616 93.872 172.566
281.982 93.870 172.608
282.349 93.869 172.652
282.715 93.869 172.693
283.081 93.868 172.729
283.447 93.867 172.759
283.813 93.863 172.789
284.180 93.859 172.829
284.546 93.855 172.878
284.912 93.852 172.933
285.278 93.850 172.984
285.645 93.849 173.028
286.011 93.848 173.068
286.377 93.846 173.105
286.743 93.845 173.139
287.109 93.845 173.162
287.476 93.843 173.170
287.842 93.838 173.171
288.208 93.829 173.184
288.574 93.818 173.229
288.940 93.809 173.312
289.307 93.807 173.415
289.673 93.811 173.504
290.039 93.820 173.552
290.405 93.827 173.553
290.771 93.829 173.529
291.138 93.824 173.516
291.504 93.816 173.537
291.870 93.810 173.594
292.236 93.809 173.666
292.603 93.812 173.725
292.969 93.817 173.757
293.335 93.819 173.766
293.701 93.818 173.769
294.067 93.814 173.785
294.434 93.808 173.823
294.800 93.805 173.878
295.166 93.803 173.937
295.532 93.803 173.991
295.898 93.804 174.035
296.265 93.804 174.074
296.631 93.803 174.112
296.997 93.802 174.150
297.363 93.801 174.188
297.729 93.799 174.222
298.096 93.798 174.254
298.462 93.795 174.286
298.828 93.792 174.324
299.194 93.789 174.369
299.561 93.787 174.417
299.927 93.787 174.462
300.293 93.787 174.500
300.659 93.787 174.530
301.025 93.786 174.557
301.392 93.784 174.587
301.758 93.783 174.620
302.124 93.782 174.653
302.490 93.782 174.684
302.856 93.781 174.714
303.223 93.779 174.744
303.589 93.778 174.778
303.955 93.776 174.813
304.321 93.776 174.846
304.688 93.774 174.875
305.054 93.772 174.905
305.420 93.769 174.941
305.786 93.766 174.986
306.152 93.765 175.036
306.519 93.765 175.082
306.885 93.766 175.118
307.251 93.765 175.146
307.617 93.763 175.173
307.983 93.760 175.208
308.350 93.758 175.249
308.716 93.757 175.291
309.082 93.756 175.326
309.448 93.755 175.356
309.814 93.753 175.389
310.181 93.750 175.431
310.547 93.749 175.479
310.913 93.749 175.525
311.279 93.750 175.560
311.646 93.750 175.586
312.012 93.749 175.614
312.378 93.747 175.654
312.744 93.746 175.703
313.110 93.748 175.746
313.477 93.749 175.773
313.843 93.749 175.786
314.209 93.745 175.803
314.575 93.740 175.841
314.941 93.737 175.899
315.308 93.738 175.953
315.674 93.741 175.977
316.040 93.741 175.965
316.406 93.733 175.946
316.772 93.719 175.963
317.139 93.703 176.045
317.505 93.695 176.183
317.871 93.699 176.327
318.237 93.713 176.423
318.604 93.728 176.443
318.970 93.737 176.403
319.336 93.738 176.347
319.702 93.732 176.317
320.068 93.724 176.329
320.435 93.719 176.370
320.801 93.719 176.415
321.167 93.720 176.448
321.533 93.722 176.466
321.899 93.723 176.480
322.266 93.722 176.497
322.632 93.721 176.521
322.998 93.721 176.547
323.364 93.721 176.575
323.730 93.720 176.606
324.097 93.719 176.642
324.463 93.719 176.684
324.829 93.719 176.729
325.195 93.720 176.772
325.562 93.722 176.810
325.928 93.723 176.843
326.294 93.724 176.872
326.660 93.724 176.902
327.026 93.723 176.932
327.393 93.722 176.965
327.759 93.721 176.999
328.125 93.720 177.037
328.491 93.719 177.076
328.857 93.718 177.114
329.224 93.718 177.150
329.590 93.718 177.182
329.956 93.718 177.211
330.322 93.717 177.239
330.688 93.716 177.266
331.055 93.716 177.295
331.421 93.715 177.323
331.787 93.714 177.350
332.153 93.713 177.377
332.520 93.712 177.404
332.886 93.711 177.435
333.252 93.710 177.471
333.618 93.709 177.510
333.984 93.710 177.548
334.351 93.711 177.581
334.717 93.713 177.606
335.083 93.714 177.623
335.449 93.714 177.638
335.815 93.712 177.656
336.182 93.710 177.683
336.548 93.708 177.721
336.914 93.707 177.764
337.280 93.708 177.805
337.646 93.710 177.838
338.013 93.711 177.862
338.379 93.711 177.881
338.745 93.710 177.904
339.111 93.708 177.935
339.478 93.707 177.975
339.844 93.707 178.017
340.210 93.708 178.054
340.576 93.710 178.084
340.942 93.711 178.109
341.309 93.710 178.133
341.675 93.710 178.162
342.041 93.710 178.195
342.407 93.710 178.227
342.773 93.711 178.255
343.140 93.712 178.277
343.506 93.711 178.298
343.872 93.709 178.323
344.238 93.708 178.357
344.604 93.707 178.397
344.971 93.708 178.436
345.337 93.710 178.467
345.703 93.711 178.491
346.069 93.711 178.511
346.436 93.710 178.533
346.802 93.710 178.561
347.168 93.709 178.594
347.534 93.710 178.626
347.900 93.711 178.655
348.267 93.712 178.680
348.633 93.712 178.702
348.999 93.712 178.724
349.365 93.712 178.748
349.731 93.711 178.775
350.098 93.710 178.804
350.464 93.710 178.835
350.830 93.710 178.865
351.196 93.710 178.894
351.562 93.710 178.923
351.929 93.709 178.953
352.295 93.709 178.985
352.661 93.709 179.022
353.027 93.709 179.060
