* Measurement data measured by REW V5.19
* Source: default [default], no input selected, L, volume: no control
* Format: 256k Log Swept Sine, 1 sweep at -12.0 dBFS  With no timing reference
* Dated: Sep 30, 2020 12:55:30 AM
* REW Settings:
*  C-weighting compensation: Off
*  Target level: 75.0 dB
* Note: 
* Measurement: FiiO FH3 (L)
* Smoothing: None
* Frequency Step: 0.36621094 Hz
* Start Frequency: 20.141602 Hz
*
* Freq(Hz) SPL(dB) Phase(degrees)
307.617 95.726 162.449
307.983 95.720 162.457
308.350 95.712 162.477
308.716 95.705 162.508
309.082 95.700 162.541
309.448 95.696 162.571
309.814 95.692 162.595
310.181 95.688 162.616
310.547 95.683 162.638
310.913 95.679 162.661
311.279 95.674 162.685
311.646 95.670 162.708
312.012 95.666 162.732
312.378 95.661 162.757
312.744 95.657 162.781
313.110 95.652 162.805
313.477 95.647 162.831
313.843 95.641 162.866
314.209 95.635 162.913
314.575 95.632 162.968
314.941 95.631 163.020
315.308 95.634 163.052
315.674 95.636 163.055
316.040 95.634 163.034
316.406 95.628 163.008
316.772 95.618 162.999
317.139 95.606 163.017
317.505 95.597 163.057
317.871 95.590 163.103
318.237 95.585 163.140
318.604 95.581 163.164
318.970 95.576 163.183
319.336 95.570 163.204
319.702 95.565 163.228
320.068 95.560 163.251
320.435 95.555 163.269
320.801 95.550 163.283
321.167 95.544 163.300
321.533 95.538 163.325
321.899 95.532 163.357
322.266 95.528 163.390
322.632 95.525 163.418
322.998 95.521 163.438
323.364 95.517 163.456
323.730 95.512 163.477
324.097 95.507 163.502
324.463 95.503 163.529
324.829 95.499 163.553
325.195 95.495 163.572
325.562 95.490 163.592
325.928 95.484 163.615
326.294 95.478 163.645
326.660 95.474 163.677
327.026 95.470 163.706
327.393 95.466 163.730
327.759 95.462 163.750
328.125 95.456 163.768
328.491 95.451 163.790
328.857 95.446 163.815
329.224 95.441 163.842
329.590 95.436 163.870
329.956 95.431 163.898
330.322 95.427 163.924
330.688 95.423 163.948
331.055 95.419 163.970
331.421 95.415 163.990
331.787 95.410 164.012
332.153 95.405 164.036
332.520 95.401 164.063
332.886 95.396 164.091
